Vgs,lds,technology
-1.0896502239058043,0.9947194719471948,PMOS
-1.0924979229551155,0.9948294829482949,PMOS
-1.0929013235583585,0.9949394939493952,PMOS
-1.0932101033355286,0.9950495049504953,PMOS
-1.0934634695868737,0.9951595159515954,PMOS
-1.0942757889245462,0.9952695269526954,PMOS
-1.0943917391930236,0.9953795379537955,PMOS
-1.094607415518708,0.9954895489548956,PMOS
-1.0951880718000644,0.9955995599559957,PMOS
-1.0952511184460492,0.9957095709570958,PMOS
-1.0967550077304653,0.9958195819581959,PMOS
-1.0974553125635942,0.9959295929592962,PMOS
-1.0980568796281434,0.9960396039603963,PMOS
-1.0980816270021245,0.9961496149614963,PMOS
-1.098412793504509,0.9962596259625964,PMOS
-1.0998502833313777,0.9963696369636965,PMOS
-1.0999771318975273,0.9964796479647966,PMOS
-1.1004751861740452,0.9965896589658967,PMOS
-1.1009652452477021,0.9966996699669968,PMOS
-1.1016013594616614,0.9968096809680969,PMOS
-1.102439098594328,0.9969196919691972,PMOS
-1.1024486398190056,0.9970297029702972,PMOS
-1.1034327814357887,0.9971397139713973,PMOS
-1.1036943876159018,0.9972497249724974,PMOS
-1.1039369514191262,0.9973597359735975,PMOS
-1.1042220436710122,0.9974697469746976,PMOS
-1.1047230774007457,0.9975797579757977,PMOS
-1.1048628257577948,0.9976897689768978,PMOS
-1.1054129121372034,0.9977997799779978,PMOS
-1.1054274071207006,0.9979097909790982,PMOS
-1.1059566308935223,0.9980198019801982,PMOS
-1.1063610376563102,0.9981298129812983,PMOS
-1.1069727917606549,0.9982398239823984,PMOS
-1.107109671824416,0.9983498349834985,PMOS
-1.1081100046902181,0.9984598459845986,PMOS
-1.1082166962630478,0.9985698569856987,PMOS
-1.1093303137100583,0.9986798679867988,PMOS
-1.1098747111925304,0.9987898789878988,PMOS
-1.1100464912856112,0.9988998899889991,PMOS
-1.1101874120038073,0.9990099009900992,PMOS
-1.1106747458065938,0.9991199119911993,PMOS
-1.1114022632600045,0.9992299229922994,PMOS
-1.1128928541168315,0.9993399339933995,PMOS
-1.113154771107614,0.9994499449944996,PMOS
-1.1136874652154067,0.9995599559955997,PMOS
-1.1139352436300718,0.9996699669966997,PMOS
-1.1152171281284862,0.9997799779977998,PMOS
-1.1158472682651057,0.9998899889989001,PMOS
-1.115967844654676,1.0,PMOS
-1.1164221049031267,1.0001100110011003,PMOS
-1.1164907351261792,1.0002200220022004,PMOS
-1.1174120692373257,1.0003300330033005,PMOS
-1.1176669507470214,1.0004400440044006,PMOS
-1.1177583709368815,1.0005500550055006,PMOS
-1.11929803103204,1.0006600660066007,PMOS
-1.119579529977845,1.0007700770077008,PMOS
-1.121849506766751,1.000880088008801,PMOS
-1.1224557722183834,1.000990099009901,PMOS
-1.1228778635206575,1.0011001100110013,PMOS
-1.1229020130370633,1.0012101210121014,PMOS
-1.1234972685094187,1.0013201320132015,PMOS
-1.1260801657920492,1.0014301430143016,PMOS
-1.1286411244296715,1.0015401540154016,PMOS
-1.1286519377965802,1.0016501650165017,PMOS
-1.130895948509021,1.0017601760176018,PMOS
-1.1309853801924363,1.001870187018702,PMOS
-1.131476490360156,1.001980198019802,PMOS
-1.1314799555558779,1.0020902090209023,PMOS
-1.1318487527818315,1.0022002200220024,PMOS
-1.1323508784794778,1.0023102310231025,PMOS
-1.132833991425584,1.0024202420242025,PMOS
-1.1339574969947939,1.0025302530253026,PMOS
-1.1343115049340207,1.0026402640264027,PMOS
-1.1343317008592957,1.0027502750275028,PMOS
-1.1352509684991845,1.0028602860286029,PMOS
-1.1360862281746347,1.002970297029703,PMOS
-1.1361060482016956,1.0030803080308033,PMOS
-1.1362197413502746,1.0031903190319034,PMOS
-1.1363796753092443,1.0033003300330035,PMOS
-1.137888329827709,1.0034103410341035,PMOS
-1.1378967620252736,1.0035203520352036,PMOS
-1.1380032833911906,1.0036303630363037,PMOS
-1.139488294708712,1.0037403740374038,PMOS
-1.1397266021896935,1.0038503850385039,PMOS
-1.140037128506944,1.003960396039604,PMOS
-1.1403517194609847,1.0040704070407043,PMOS
-1.1403900291989075,1.0041804180418044,PMOS
-1.1411484407285346,1.0042904290429044,PMOS
-1.141420340733566,1.0044004400440045,PMOS
-1.1420153099883,1.0045104510451046,PMOS
-1.1430257868773959,1.0046204620462047,PMOS
-1.143334628626484,1.0047304730473048,PMOS
-1.1437175997173248,1.0048404840484049,PMOS
-1.1451754611410436,1.004950495049505,PMOS
-1.146546003953772,1.0050605060506053,PMOS
-1.1468397340679741,1.0051705170517053,PMOS
-1.1471878780255478,1.0052805280528054,PMOS
-1.1473393573298907,1.0053905390539055,PMOS
-1.1474814010976568,1.0055005500550056,PMOS
-1.1489526555423388,1.0056105610561057,PMOS
-1.1501444820238027,1.0057205720572058,PMOS
-1.1510841230375441,1.0058305830583059,PMOS
-1.1511578332408217,1.005940594059406,PMOS
-1.151468634830596,1.0060506050605063,PMOS
-1.1515401727057302,1.0061606160616063,PMOS
-1.152270215640301,1.0062706270627064,PMOS
-1.1541238764986879,1.0063806380638065,PMOS
-1.1546798357479273,1.0064906490649066,PMOS
-1.1564166631269848,1.0066006600660067,PMOS
-1.157144360086679,1.0067106710671068,PMOS
-1.1575713430905885,1.0068206820682069,PMOS
-1.1580586407266886,1.006930693069307,PMOS
-1.158120904080479,1.0070407040704072,PMOS
-1.1587949801903443,1.0071507150715073,PMOS
-1.1605800428380144,1.0072607260726074,PMOS
-1.1612031996981438,1.0073707370737075,PMOS
-1.1623754458107864,1.0074807480748076,PMOS
-1.1635664992286037,1.0075907590759077,PMOS
-1.1635890250669583,1.0077007700770078,PMOS
-1.1639370825575228,1.0078107810781078,PMOS
-1.1651318320201631,1.007920792079208,PMOS
-1.1652943264365248,1.0080308030803082,PMOS
-1.1656003744986527,1.0081408140814083,PMOS
-1.167631232235529,1.0082508250825084,PMOS
-1.1677799885220828,1.0083608360836085,PMOS
-1.1679838892559493,1.0084708470847086,PMOS
-1.1682520181597655,1.0085808580858087,PMOS
-1.1699413780003753,1.0086908690869087,PMOS
-1.170002941554269,1.0088008800880088,PMOS
-1.1703411872885618,1.008910891089109,PMOS
-1.170519959074458,1.0090209020902092,PMOS
-1.172044096438836,1.0091309130913093,PMOS
-1.1731849769521532,1.0092409240924094,PMOS
-1.1733489784589837,1.0093509350935095,PMOS
-1.1740343057986793,1.0094609460946096,PMOS
-1.1747340925050735,1.0095709570957097,PMOS
-1.1753033719290888,1.0096809680968097,PMOS
-1.1753346492610521,1.0097909790979098,PMOS
-1.177254393124575,1.00990099009901,PMOS
-1.1781264839190837,1.01001100110011,PMOS
-1.1783294784339824,1.0101210121012103,PMOS
-1.1783922663921087,1.0102310231023104,PMOS
-1.1796721705359001,1.0103410341034105,PMOS
-1.1805369169278772,1.0104510451045106,PMOS
-1.1808254784755066,1.0105610561056106,PMOS
-1.1813021544661917,1.0106710671067107,PMOS
-1.1813099406223702,1.0107810781078108,PMOS
-1.181388503100555,1.010891089108911,PMOS
-1.1821482053372392,1.011001100110011,PMOS
-1.1824477326291265,1.0111111111111113,PMOS
-1.1832474666703274,1.0112211221122114,PMOS
-1.183493883203185,1.0113311331133115,PMOS
-1.1835559393955972,1.0114411441144115,PMOS
-1.1846521908247933,1.0115511551155116,PMOS
-1.1848522964306683,1.0116611661166117,PMOS
-1.1860033904908243,1.0117711771177118,PMOS
-1.1868541257767313,1.011881188118812,PMOS
-1.1880842417703088,1.011991199119912,PMOS
-1.1888908782365517,1.0121012101210123,PMOS
-1.1909686745763148,1.0122112211221124,PMOS
-1.1913946444165544,1.0123212321232125,PMOS
-1.1913958947232766,1.0124312431243125,PMOS
-1.1915599804347157,1.0125412541254126,PMOS
-1.1926526321824154,1.0126512651265127,PMOS
-1.1934761972263137,1.0127612761276128,PMOS
-1.193785841639622,1.0128712871287129,PMOS
-1.1946675293598192,1.012981298129813,PMOS
-1.1959481281647435,1.0130913091309133,PMOS
-1.1964794484067138,1.0132013201320134,PMOS
-1.1979587992662732,1.0133113311331134,PMOS
-1.1982233208910296,1.0134213421342135,PMOS
-1.1984482895864699,1.0135313531353136,PMOS
-1.2006237441187724,1.0136413641364137,PMOS
-1.2008558173306216,1.0137513751375138,PMOS
-1.2014122531803375,1.0138613861386139,PMOS
-1.201987450691662,1.013971397139714,PMOS
-1.2025238988971676,1.0140814081408143,PMOS
-1.202709942878276,1.0141914191419144,PMOS
-1.2036117992070037,1.0143014301430144,PMOS
-1.2037572279380926,1.0144114411441145,PMOS
-1.2050105083639837,1.0145214521452146,PMOS
-1.2050156636369258,1.0146314631463147,PMOS
-1.2057673443563204,1.0147414741474148,PMOS
-1.2058415494719823,1.0148514851485149,PMOS
-1.2058916835646734,1.014961496149615,PMOS
-1.2080912029675084,1.0150715071507153,PMOS
-1.208396330491856,1.0151815181518153,PMOS
-1.2084046541195594,1.0152915291529154,PMOS
-1.2084796353410716,1.0154015401540155,PMOS
-1.2087722984866185,1.0155115511551156,PMOS
-1.209948222325484,1.0156215621562157,PMOS
-1.2108825146479842,1.0157315731573158,PMOS
-1.211076943122679,1.0158415841584159,PMOS
-1.2123452546747677,1.015951595159516,PMOS
-1.2126319810738795,1.0160616061606162,PMOS
-1.2141246352963848,1.0161716171617163,PMOS
-1.2149478199681336,1.0162816281628164,PMOS
-1.214959986801897,1.0163916391639165,PMOS
-1.2153449982444273,1.0165016501650166,PMOS
-1.2158853100776195,1.0166116611661167,PMOS
-1.2159822003838445,1.0167216721672168,PMOS
-1.216237878743543,1.0168316831683168,PMOS
-1.2171376487365104,1.016941694169417,PMOS
-1.2177215011910048,1.0170517051705172,PMOS
-1.218813754076219,1.0171617161716173,PMOS
-1.2192902652322206,1.0172717271727174,PMOS
-1.2195802372144706,1.0173817381738175,PMOS
-1.2206892655903647,1.0174917491749176,PMOS
-1.2210104044548376,1.0176017601760177,PMOS
-1.2214646384154977,1.0177117711771178,PMOS
-1.2222726659700878,1.0178217821782178,PMOS
-1.2226942370199314,1.017931793179318,PMOS
-1.2237934557496701,1.0180418041804182,PMOS
-1.224147816675443,1.0181518151815183,PMOS
-1.2251369628145534,1.0182618261826184,PMOS
-1.225255973598469,1.0183718371837185,PMOS
-1.2255563453504315,1.0184818481848186,PMOS
-1.225613045933053,1.0185918591859187,PMOS
-1.226199780259515,1.0187018701870187,PMOS
-1.2271179327813775,1.0188118811881188,PMOS
-1.2276723075040403,1.018921892189219,PMOS
-1.2279106802521047,1.0190319031903192,PMOS
-1.2280828734701306,1.0191419141914193,PMOS
-1.2290865056386526,1.0192519251925194,PMOS
-1.2295648016017757,1.0193619361936195,PMOS
-1.229978390745834,1.0194719471947196,PMOS
-1.2299969575006564,1.0195819581958196,PMOS
-1.2308758831664897,1.0196919691969197,PMOS
-1.2309391607517175,1.0198019801980198,PMOS
-1.2310033247859407,1.01991199119912,PMOS
-1.231652188622516,1.0200220022002202,PMOS
-1.2320691954322431,1.0201320132013203,PMOS
-1.2330841967360886,1.0202420242024204,PMOS
-1.2332043078739894,1.0203520352035205,PMOS
-1.235867930517686,1.0204620462046206,PMOS
-1.2367443398508746,1.0205720572057206,PMOS
-1.2396461073101073,1.0206820682068207,PMOS
-1.2403487182314008,1.0207920792079208,PMOS
-1.2406735384569363,1.020902090209021,PMOS
-1.240882405030509,1.0210121012101212,PMOS
-1.241009042466328,1.0211221122112213,PMOS
-1.2423557039014799,1.0212321232123214,PMOS
-1.2441777252294988,1.0213421342134215,PMOS
-1.2474571693938254,1.0214521452145215,PMOS
-1.2482543417516896,1.0215621562156216,PMOS
-1.2487711067740321,1.0216721672167217,PMOS
-1.2494886100282112,1.0217821782178218,PMOS
-1.2499986985327807,1.0218921892189219,PMOS
-1.2502610080555911,1.0220022002200222,PMOS
-1.2504731250389582,1.0221122112211223,PMOS
-1.2518134770653593,1.0222222222222224,PMOS
-1.2522099156757136,1.0223322332233225,PMOS
-1.2526295933652778,1.0224422442244225,PMOS
-1.2531152781755557,1.0225522552255226,PMOS
-1.2536380638799174,1.0226622662266227,PMOS
-1.2566173223148072,1.0227722772277228,PMOS
-1.2576813314940682,1.0228822882288229,PMOS
-1.257885505573476,1.0229922992299232,PMOS
-1.2597880446715275,1.0231023102310233,PMOS
-1.2600376370580144,1.0232123212321234,PMOS
-1.2606656280937558,1.0233223322332234,PMOS
-1.260766930750486,1.0234323432343235,PMOS
-1.2615029051225888,1.0235423542354236,PMOS
-1.2615081776340986,1.0236523652365237,PMOS
-1.2622771979208507,1.0237623762376238,PMOS
-1.2624649577330984,1.0238723872387239,PMOS
-1.262577245546548,1.0239823982398242,PMOS
-1.2628839850190061,1.0240924092409243,PMOS
-1.2633487829759704,1.0242024202420243,PMOS
-1.2637648017654812,1.0243124312431244,PMOS
-1.264538376171343,1.0244224422442245,PMOS
-1.264593960436468,1.0245324532453246,PMOS
-1.2649555204645668,1.0246424642464247,PMOS
-1.2668135304619519,1.0247524752475248,PMOS
-1.2678729721084894,1.0248624862486249,PMOS
-1.2699663397088388,1.0249724972497252,PMOS
-1.2706300494496343,1.0250825082508253,PMOS
-1.2711901204909664,1.0251925192519253,PMOS
-1.2715032615375144,1.0253025302530254,PMOS
-1.272030295305738,1.0254125412541255,PMOS
-1.2720330484975926,1.0255225522552256,PMOS
-1.2723324925772475,1.0256325632563257,PMOS
-1.272336497771947,1.0257425742574258,PMOS
-1.27383570824132,1.0258525852585259,PMOS
-1.2754957839124608,1.0259625962596262,PMOS
-1.2782879864093217,1.0260726072607262,PMOS
-1.2785294392076914,1.0261826182618263,PMOS
-1.2790763120730038,1.0262926292629264,PMOS
-1.2799255773247697,1.0264026402640265,PMOS
-1.2806521069863597,1.0265126512651266,PMOS
-1.281190542505822,1.0266226622662267,PMOS
-1.2820310824524097,1.0267326732673268,PMOS
-1.2824119160678857,1.0268426842684268,PMOS
-1.2829521434164437,1.0269526952695271,PMOS
-1.283366884395103,1.0270627062706272,PMOS
-1.2840153172561946,1.0271727172717273,PMOS
-1.2844933081515153,1.0272827282728274,PMOS
-1.285202862183782,1.0273927392739275,PMOS
-1.2852966007414617,1.0275027502750276,PMOS
-1.28571994379403,1.0276127612761277,PMOS
-1.2874116023786069,1.0277227722772277,PMOS
-1.2875243345504797,1.0278327832783278,PMOS
-1.2879970320981535,1.0279427942794281,PMOS
-1.2889928318129453,1.0280528052805282,PMOS
-1.2893322807616567,1.0281628162816283,PMOS
-1.2901192529113625,1.0282728272827284,PMOS
-1.2912553446251323,1.0283828382838285,PMOS
-1.291459694131018,1.0284928492849286,PMOS
-1.2925533240096514,1.0286028602860287,PMOS
-1.2931523121800697,1.0287128712871287,PMOS
-1.2935974827693375,1.0288228822882288,PMOS
-1.2940341727141516,1.0289328932893291,PMOS
-1.2941069495469508,1.0290429042904292,PMOS
-1.2947404234123903,1.0291529152915293,PMOS
-1.297495347655429,1.0292629262926294,PMOS
-1.2988038540461155,1.0293729372937295,PMOS
-1.2995768374400118,1.0294829482948296,PMOS
-1.3001795989558056,1.0295929592959296,PMOS
-1.3010334151920149,1.0297029702970297,PMOS
-1.3019629296190256,1.0298129812981298,PMOS
-1.3040130148417977,1.0299229922992301,PMOS
-1.304353222999073,1.0300330033003302,PMOS
-1.305394587680253,1.0301430143014303,PMOS
-1.3063984508822084,1.0302530253025304,PMOS
-1.3100997315729923,1.0303630363036305,PMOS
-1.31040823783836,1.0304730473047305,PMOS
-1.3108720519283916,1.0305830583058306,PMOS
-1.3108731561627387,1.0306930693069307,PMOS
-1.3112702991899872,1.0308030803080308,PMOS
-1.3122930284167154,1.0309130913091311,PMOS
-1.3125613686910973,1.0310231023102312,PMOS
-1.3127708000319203,1.0311331133113313,PMOS
-1.3133995062782053,1.0312431243124314,PMOS
-1.3139970690450928,1.0313531353135315,PMOS
-1.3140055975144675,1.0314631463146315,PMOS
-1.3155939993034422,1.0315731573157316,PMOS
-1.3166516419752774,1.0316831683168317,PMOS
-1.3167011824669161,1.0317931793179318,PMOS
-1.3191192480396627,1.031903190319032,PMOS
-1.3202899527855565,1.0320132013201322,PMOS
-1.3203509089955736,1.0321232123212323,PMOS
-1.320528416743851,1.0322332233223324,PMOS
-1.3207509275301996,1.0323432343234324,PMOS
-1.3224466765352385,1.0324532453245325,PMOS
-1.3257432096540542,1.0325632563256326,PMOS
-1.3268730413662764,1.0326732673267327,PMOS
-1.3272576493205834,1.0327832783278328,PMOS
-1.3279537909008483,1.032893289328933,PMOS
-1.330005068661009,1.0330033003300332,PMOS
-1.3300146163114206,1.0331133113311333,PMOS
-1.3306162162042738,1.0332233223322334,PMOS
-1.330670195267893,1.0333333333333334,PMOS
-1.3316180388347032,1.0334433443344335,PMOS
-1.331881997136656,1.0335533553355336,PMOS
-1.333674364019484,1.0336633663366337,PMOS
-1.3344957514283784,1.0337733773377338,PMOS
-1.335014999743564,1.033883388338834,PMOS
-1.335483138627174,1.0339933993399342,PMOS
-1.3367259841984989,1.0341034103410343,PMOS
-1.3369958907669421,1.0342134213421343,PMOS
-1.3370391083821795,1.0343234323432344,PMOS
-1.337237945536694,1.0344334433443345,PMOS
-1.3379264935055428,1.0345434543454346,PMOS
-1.3419809122152502,1.0346534653465347,PMOS
-1.3423749241437781,1.0347634763476348,PMOS
-1.343057441904139,1.034873487348735,PMOS
-1.3442201481950453,1.0349834983498352,PMOS
-1.3448263529209372,1.0350935093509352,PMOS
-1.345380503714005,1.0352035203520353,PMOS
-1.3454858497717792,1.0353135313531354,PMOS
-1.3461267235000458,1.0354235423542355,PMOS
-1.3467061213622304,1.0355335533553356,PMOS
-1.3471358742656985,1.0356435643564357,PMOS
-1.3476107571807114,1.0357535753575358,PMOS
-1.3483106827387525,1.035863586358636,PMOS
-1.3486798792860653,1.0359735973597362,PMOS
-1.349064059868584,1.0360836083608362,PMOS
-1.3507525274179841,1.0361936193619363,PMOS
-1.3516231289028997,1.0363036303630364,PMOS
-1.3541617606328684,1.0364136413641365,PMOS
-1.354294402887332,1.0365236523652366,PMOS
-1.3544930422410357,1.0366336633663367,PMOS
-1.3546422261808932,1.0367436743674368,PMOS
-1.355019240716244,1.036853685368537,PMOS
-1.355662910953163,1.0369636963696371,PMOS
-1.3573158018938523,1.0370737073707372,PMOS
-1.3602955140082909,1.0371837183718373,PMOS
-1.3603466133982356,1.0372937293729374,PMOS
-1.3624889957832464,1.0374037403740375,PMOS
-1.3637780827386667,1.0375137513751376,PMOS
-1.3642186641527592,1.0376237623762377,PMOS
-1.364854351838027,1.0377337733773377,PMOS
-1.3654508130466985,1.037843784378438,PMOS
-1.3654573761207618,1.0379537953795381,PMOS
-1.3655025756591428,1.0380638063806382,PMOS
-1.365580090510102,1.0381738173817383,PMOS
-1.36605747938888,1.0382838283828384,PMOS
-1.3669792629491295,1.0383938393839385,PMOS
-1.3673178637583248,1.0385038503850386,PMOS
-1.367915928750975,1.0386138613861386,PMOS
-1.3684982339554264,1.0387238723872387,PMOS
-1.3695523526382205,1.038833883388339,PMOS
-1.3711701961320817,1.0389438943894391,PMOS
-1.3718196779519927,1.0390539053905392,PMOS
-1.3720849663813783,1.0391639163916393,PMOS
-1.3720867407509556,1.0392739273927394,PMOS
-1.3729523992312123,1.0393839383938395,PMOS
-1.3732091515950093,1.0394939493949396,PMOS
-1.3741421260173978,1.0396039603960396,PMOS
-1.3744975179693952,1.0397139713971397,PMOS
-1.3749782639977415,1.03982398239824,PMOS
-1.3754404289202602,1.0399339933993401,PMOS
-1.3766665310169683,1.0400440044004402,PMOS
-1.3772738297379303,1.0401540154015403,PMOS
-1.3801159089817725,1.0402640264026404,PMOS
-1.380969830147996,1.0403740374037405,PMOS
-1.380984325471518,1.0404840484048405,PMOS
-1.3813529326497216,1.0405940594059406,PMOS
-1.3818700203834156,1.0407040704070407,PMOS
-1.3819535931684768,1.040814081408141,PMOS
-1.3820729088975707,1.040924092409241,PMOS
-1.382187257947051,1.0410341034103412,PMOS
-1.3824435909510693,1.0411441144114413,PMOS
-1.3829060391924866,1.0412541254125414,PMOS
-1.3833586477904205,1.0413641364136415,PMOS
-1.3837419787177014,1.0414741474147415,PMOS
-1.384245416902939,1.0415841584158416,PMOS
-1.3862547647191654,1.0416941694169417,PMOS
-1.3870950303589225,1.0418041804180418,PMOS
-1.3877863919050042,1.041914191419142,PMOS
-1.3892661350836375,1.0420242024202422,PMOS
-1.3893820248181856,1.0421342134213423,PMOS
-1.389597791423059,1.0422442244224424,PMOS
-1.3898262949187177,1.0423542354235424,PMOS
-1.3898991568660817,1.0424642464246425,PMOS
-1.390614340531026,1.0425742574257426,PMOS
-1.391769021770445,1.0426842684268427,PMOS
-1.3922844336556428,1.0427942794279428,PMOS
-1.3932527242613932,1.042904290429043,PMOS
-1.3942423695865687,1.0430143014301432,PMOS
-1.3955658938504245,1.0431243124312433,PMOS
-1.3962368645856191,1.0432343234323433,PMOS
-1.3970602565043484,1.0433443344334434,PMOS
-1.397858256417196,1.0434543454345435,PMOS
-1.3990380041005743,1.0435643564356436,PMOS
-1.4024087053740917,1.0436743674367437,PMOS
-1.4029446320583676,1.0437843784378438,PMOS
-1.4057913413379137,1.043894389438944,PMOS
-1.407113977042464,1.0440044004400442,PMOS
-1.4074908481476323,1.0441144114411443,PMOS
-1.4082091192279196,1.0442244224422443,PMOS
-1.4090064854479705,1.0443344334433444,PMOS
-1.4093005346046288,1.0444444444444445,PMOS
-1.4129341603474574,1.0445544554455446,PMOS
-1.4144998396210458,1.0446644664466447,PMOS
-1.4159889022273149,1.0447744774477448,PMOS
-1.4169584746591344,1.044884488448845,PMOS
-1.4173536903276165,1.0449944994499452,PMOS
-1.4173618660259137,1.0451045104510452,PMOS
-1.4174008408019163,1.0452145214521453,PMOS
-1.4196512937921844,1.0453245324532454,PMOS
-1.4201292932564635,1.0454345434543455,PMOS
-1.4207793772409398,1.0455445544554456,PMOS
-1.4225932005140762,1.0456545654565457,PMOS
-1.4234271790305917,1.0457645764576458,PMOS
-1.4235034879512842,1.045874587458746,PMOS
-1.4236618843545579,1.0459845984598461,PMOS
-1.426317403491799,1.0460946094609462,PMOS
-1.4264531284480846,1.0462046204620463,PMOS
-1.4268024502165935,1.0463146314631464,PMOS
-1.4273831929177214,1.0464246424642465,PMOS
-1.4274328629616047,1.0465346534653466,PMOS
-1.427505634478437,1.0466446644664467,PMOS
-1.4296740947611755,1.0467546754675467,PMOS
-1.4310891220918847,1.046864686468647,PMOS
-1.433591776635836,1.0469746974697471,PMOS
-1.4341744862842933,1.0470847084708472,PMOS
-1.4350058239499397,1.0471947194719473,PMOS
-1.4350907013486538,1.0473047304730474,PMOS
-1.435396837277005,1.0474147414741475,PMOS
-1.4363599309719552,1.0475247524752476,PMOS
-1.4384141667227281,1.0476347634763477,PMOS
-1.4388703307188064,1.0477447744774477,PMOS
-1.4398259335873087,1.047854785478548,PMOS
-1.4412109296836149,1.0479647964796481,PMOS
-1.4475818959300863,1.0480748074807482,PMOS
-1.4481300434291204,1.0481848184818483,PMOS
-1.4487488714112173,1.0482948294829484,PMOS
-1.4502100645622193,1.0484048404840485,PMOS
-1.4514315590010838,1.0485148514851486,PMOS
-1.452718606559179,1.0486248624862486,PMOS
-1.4528393860070101,1.0487348734873487,PMOS
-1.453690379559772,1.048844884488449,PMOS
-1.4541260363127448,1.0489548954895491,PMOS
-1.454270965244089,1.0490649064906492,PMOS
-1.4544491159251947,1.0491749174917493,PMOS
-1.455605483287479,1.0492849284928494,PMOS
-1.455692047518783,1.0493949394939495,PMOS
-1.4560710193218447,1.0495049504950495,PMOS
-1.4568402107502967,1.0496149614961496,PMOS
-1.457186487016633,1.0497249724972497,PMOS
-1.45759468301069,1.04983498349835,PMOS
-1.4627604673581693,1.0499449944994501,PMOS
-1.4642163088892974,1.0500550055005502,PMOS
-1.4644446782017462,1.0501650165016503,PMOS
-1.4652661017224309,1.0502750275027504,PMOS
-1.4655600830111273,1.0503850385038505,PMOS
-1.4672064879309432,1.0504950495049505,PMOS
-1.467370297358747,1.0506050605060506,PMOS
-1.4690292364565531,1.0507150715071507,PMOS
-1.4714174384604766,1.050825082508251,PMOS
-1.4759981791662766,1.050935093509351,PMOS
-1.4773846306951035,1.0510451045104512,PMOS
-1.477740208801506,1.0511551155115513,PMOS
-1.478467551313135,1.0512651265126514,PMOS
-1.4784899789515968,1.0513751375137514,PMOS
-1.48117496074751,1.0514851485148515,PMOS
-1.481298301380639,1.0515951595159516,PMOS
-1.4860198769855029,1.0517051705170517,PMOS
-1.487451612163682,1.051815181518152,PMOS
-1.4884205482832717,1.051925192519252,PMOS
-1.489031510449309,1.0520352035203522,PMOS
-1.4895147567455156,1.0521452145214523,PMOS
-1.489681021362429,1.0522552255225524,PMOS
-1.4906146899192712,1.0523652365236524,PMOS
-1.490638153183157,1.0524752475247525,PMOS
-1.4907452919848492,1.0525852585258526,PMOS
-1.4943223568076738,1.0526952695269527,PMOS
-1.4948418975022753,1.052805280528053,PMOS
-1.495116977517004,1.052915291529153,PMOS
-1.4965261530612184,1.0530253025302532,PMOS
-1.496547511026654,1.0531353135313533,PMOS
-1.496585493283685,1.0532453245324533,PMOS
-1.4974518863915665,1.0533553355335534,PMOS
-1.497557420429838,1.0534653465346535,PMOS
-1.497815261765066,1.0535753575357536,PMOS
-1.4978550850520684,1.0536853685368537,PMOS
-1.4984409938485619,1.053795379537954,PMOS
-1.5006168994385782,1.053905390539054,PMOS
-1.5085318551175357,1.0540154015401542,PMOS
-1.5116403694122447,1.0541254125412542,PMOS
-1.5122084270249492,1.0542354235423543,PMOS
-1.5148413178328832,1.0543454345434544,PMOS
-1.5154585573361294,1.0544554455445545,PMOS
-1.5156247375001768,1.0545654565456546,PMOS
-1.517173553707583,1.0546754675467547,PMOS
-1.5183196661187677,1.054785478547855,PMOS
-1.518866726209571,1.054895489548955,PMOS
-1.5205602454123204,1.0550055005500552,PMOS
-1.523066525725425,1.0551155115511552,PMOS
-1.5237847864464509,1.0552255225522553,PMOS
-1.5244192933937932,1.0553355335533554,PMOS
-1.5251018980191895,1.0554455445544555,PMOS
-1.5259808867479896,1.0555555555555556,PMOS
-1.5264470866071365,1.0556655665566557,PMOS
-1.529127911182736,1.055775577557756,PMOS
-1.5293054714003753,1.055885588558856,PMOS
-1.5305427678351802,1.0559955995599561,PMOS
-1.5305847033459634,1.0561056105610562,PMOS
-1.5307090038651556,1.0562156215621563,PMOS
-1.5310663821380301,1.0563256325632564,PMOS
-1.536679802164922,1.0564356435643565,PMOS
-1.5389553043505786,1.0565456545654566,PMOS
-1.5393438298437214,1.0566556655665567,PMOS
-1.5393976125103979,1.056765676567657,PMOS
-1.5419604740864152,1.056875687568757,PMOS
-1.5432891416033574,1.0569856985698571,PMOS
-1.5436951456481096,1.0570957095709572,PMOS
-1.5449221093981054,1.0572057205720573,PMOS
-1.5456528331962962,1.0573157315731574,PMOS
-1.5463729721012673,1.0574257425742575,PMOS
-1.5471734195645446,1.0575357535753576,PMOS
-1.548933975355578,1.0576457645764576,PMOS
-1.5517071183022273,1.057755775577558,PMOS
-1.5524054779228091,1.057865786578658,PMOS
-1.5526831107021237,1.0579757975797581,PMOS
-1.5543849271143524,1.0580858085808582,PMOS
-1.5570114046440806,1.0581958195819583,PMOS
-1.5570150124385655,1.0583058305830584,PMOS
-1.5593876124319008,1.0584158415841585,PMOS
-1.5597260189161262,1.0585258525852586,PMOS
-1.559733733330433,1.0586358635863586,PMOS
-1.5620964701644229,1.058745874587459,PMOS
-1.5645144353942633,1.058855885588559,PMOS
-1.5650402907217367,1.0589658965896591,PMOS
-1.5664757791746449,1.0590759075907592,PMOS
-1.5711074138647345,1.0591859185918593,PMOS
-1.5719169441932246,1.0592959295929594,PMOS
-1.572494605002795,1.0594059405940595,PMOS
-1.5730619419937397,1.0595159515951595,PMOS
